GEO_ID,NAME,DP05_0001E,DP05_0046E,Percent Chinese
0500000US13185,"Lowndes County, Georgia",59220,404,0.682201959
0500000US13187,"Lumpkin County, Georgia",16665,185,1.110111011
0500000US13189,"McDuffie County, Georgia",11628,34,0.292397661
0500000US13191,"McIntosh County, Georgia",7046,0,0
0500000US13193,"Macon County, Georgia",6043,0,0
0500000US13195,"Madison County, Georgia",14872,3,0.020172136
0500000US13197,"Marion County, Georgia",4401,0,0
0500000US13199,"Meriwether County, Georgia",10872,0,0
0500000US13201,"Miller County, Georgia",2981,0,0
0500000US13205,"Mitchell County, Georgia",10709,14,0.130731161
0500000US13207,"Monroe County, Georgia",13585,0,0
0500000US13209,"Montgomery County, Georgia",4416,13,0.294384058
0500000US13211,"Morgan County, Georgia",9442,4,0.042363906
0500000US13213,"Murray County, Georgia",20041,0,0
0500000US13215,"Muscogee County, Georgia",100200,414,0.413173653
0500000US13217,"Newton County, Georgia",56846,195,0.343032052
0500000US13219,"Oconee County, Georgia",19395,667,3.439030678
0500000US13221,"Oglethorpe County, Georgia",7372,0,0
0500000US13223,"Paulding County, Georgia",81872,383,0.4678034
0500000US13225,"Peach County, Georgia",13942,26,0.186486874
0500000US13227,"Pickens County, Georgia",15830,0,0
0500000US13229,"Pierce County, Georgia",9551,0,0
0500000US13231,"Pike County, Georgia",9363,35,0.373811812
0500000US13233,"Polk County, Georgia",21301,24,0.112670767
0500000US13235,"Pulaski County, Georgia",6017,0,0
0500000US13237,"Putnam County, Georgia",11181,92,0.822824434
0500000US13239,"Quitman County, Georgia",1202,0,0
0500000US13241,"Rabun County, Georgia",8426,0,0
0500000US13243,"Randolph County, Georgia",3595,0,0
0500000US13245,"Richmond County, Georgia",104241,649,0.622595716
0500000US13247,"Rockdale County, Georgia",47472,167,0.351786316
0500000US13249,"Schley County, Georgia",2647,0,0
0500000US13251,"Screven County, Georgia",7188,51,0.70951586
0500000US13253,"Seminole County, Georgia",4372,2,0.045745654
0500000US13255,"Spalding County, Georgia",33682,87,0.258298201
0500000US13257,"Stephens County, Georgia",13769,0,0
0500000US13259,"Stewart County, Georgia",2106,81,3.846153846
0500000US13261,"Sumter County, Georgia",15867,208,1.31089683
0500000US13263,"Talbot County, Georgia",3270,10,0.305810398
0500000US13265,"Taliaferro County, Georgia",818,0,0
0500000US13267,"Tattnall County, Georgia",10458,0,0
0500000US13269,"Taylor County, Georgia",4253,0,0
0500000US13271,"Telfair County, Georgia",6797,0,0
0500000US13273,"Terrell County, Georgia",4571,182,3.981623277
0500000US13275,"Thomas County, Georgia",23368,4,0.017117426
0500000US13277,"Tift County, Georgia",20867,69,0.330665644
0500000US13279,"Toombs County, Georgia",14496,57,0.393211921
0500000US13281,"Towns County, Georgia",6153,5,0.081261173
0500000US13283,"Treutlen County, Georgia",3300,0,0
0500000US13285,"Troup County, Georgia",36518,19,0.052029136
0500000US13287,"Turner County, Georgia",4142,0,0
0500000US13289,"Twiggs County, Georgia",4191,1,0.023860654
0500000US13291,"Union County, Georgia",11938,0,0
0500000US13293,"Upson County, Georgia",13754,9,0.06543551
0500000US13295,"Walker County, Georgia",34829,0,0
0500000US13297,"Walton County, Georgia",47063,36,0.076493211
0500000US13299,"Ware County, Georgia",17672,23,0.130149389
0500000US13301,"Warren County, Georgia",2828,0,0
0500000US13303,"Washington County, Georgia",9971,12,0.120349012
0500000US13305,"Wayne County, Georgia",14790,0,0
0500000US13307,"Webster County, Georgia",1338,0,0
0500000US13309,"Wheeler County, Georgia",2916,0,0
0500000US13311,"White County, Georgia",15091,59,0.3909615
0500000US13313,"Whitfield County, Georgia",52549,165,0.313992654
0500000US13315,"Wilcox County, Georgia",3538,0,0
0500000US13317,"Wilkes County, Georgia",5073,0,0
0500000US13319,"Wilkinson County, Georgia",4737,0,0
0500000US13321,"Worth County, Georgia",10623,0,0
0500000US15001,"Hawaii County, Hawaii",100457,2438,2.426909026
0500000US15003,"Honolulu County, Hawaii",488755,51265,10.48889525
0500000US15005,"Kalawao County, Hawaii",36,1,2.777777778
0500000US15007,"Kauai County, Hawaii",36240,641,1.768763797
0500000US15009,"Maui County, Hawaii",83346,1470,1.763731913
0500000US16001,"Ada County, Idaho",227963,3347,1.46822072
0500000US16003,"Adams County, Idaho",1985,0,0
0500000US16005,"Bannock County, Idaho",43038,375,0.871323017
0500000US16007,"Bear Lake County, Idaho",3042,0,0
0500000US16009,"Benewah County, Idaho",4518,23,0.509074812
0500000US16011,"Bingham County, Idaho",22925,19,0.082878953
0500000US16013,"Blaine County, Idaho",10852,15,0.138223369
0500000US16015,"Boise County, Idaho",3599,0,0
0500000US16017,"Bonner County, Idaho",21860,81,0.370539799
0500000US16019,"Bonneville County, Idaho",57070,308,0.539688102
0500000US16021,"Boundary County, Idaho",5924,51,0.860904794
0500000US16023,"Butte County, Idaho",1222,0,0
0500000US16025,"Camas County, Idaho",551,0,0
0500000US16027,"Canyon County, Idaho",109961,669,0.608397523
0500000US16029,"Caribou County, Idaho",3383,0,0
0500000US16031,"Cassia County, Idaho",11643,19,0.163188182
0500000US16033,"Clark County, Idaho",433,0,0
0500000US16035,"Clearwater County, Idaho",3842,11,0.286309214
0500000US16037,"Custer County, Idaho",2022,0,0
0500000US16039,"Elmore County, Idaho",12684,311,2.451907915
0500000US16041,"Franklin County, Idaho",6549,9,0.137425561
0500000US16043,"Fremont County, Idaho",6268,0,0
0500000US16045,"Gem County, Idaho",8715,10,0.114744693
0500000US16047,"Gooding County, Idaho",7375,20,0.271186441
0500000US16049,"Idaho County, Idaho",7782,0,0
0500000US16051,"Jefferson County, Idaho",14008,39,0.278412336
0500000US16053,"Jerome County, Idaho",11748,14,0.11916922
0500000US16055,"Kootenai County, Idaho",79592,140,0.175897075
0500000US16057,"Latah County, Idaho",19251,474,2.462209755
0500000US16059,"Lemhi County, Idaho",3860,0,0
0500000US16061,"Lewis County, Idaho",1938,6,0.309597523
0500000US16063,"Lincoln County, Idaho",2545,0,0
0500000US16065,"Madison County, Idaho",19219,203,1.056246423
0500000US16067,"Minidoka County, Idaho",10360,0,0
0500000US16069,"Nez Perce County, Idaho",20383,97,0.475886768
0500000US16071,"Oneida County, Idaho",2239,0,0
0500000US16073,"Owyhee County, Idaho",5600,0,0
0500000US16075,"Payette County, Idaho",11716,5,0.042676681
0500000US16077,"Power County, Idaho",3790,0,0
0500000US16079,"Shoshone County, Idaho",6311,9,0.142608145
0500000US16081,"Teton County, Idaho",5454,0,0
0500000US16083,"Twin Falls County, Idaho",43074,146,0.338951572
0500000US16085,"Valley County, Idaho",5298,8,0.151000378
0500000US16087,"Washington County, Idaho",5133,0,0
0500000US17001,"Adams County, Illinois",33809,212,0.627051968
0500000US17003,"Alexander County, Illinois",3269,0,0
0500000US17005,"Bond County, Illinois",8007,0,0
0500000US17007,"Boone County, Illinois",26745,212,0.792671527
0500000US17009,"Brown County, Illinois",2435,0,0
0500000US17011,"Bureau County, Illinois",16788,21,0.12508935
0500000US17013,"Calhoun County, Illinois",2410,0,0
0500000US17015,"Carroll County, Illinois",7288,0,0
0500000US17017,"Cass County, Illinois",6257,0,0
0500000US17019,"Champaign County, Illinois",105295,9834,9.339474809
0500000US17021,"Christian County, Illinois",16287,43,0.264014244
0500000US17023,"Clark County, Illinois",7960,0,0
0500000US17025,"Clay County, Illinois",6653,0,0
0500000US17027,"Clinton County, Illinois",18030,5,0.027731559
0500000US17029,"Coles County, Illinois",26476,201,0.759178124
0500000US17031,"Cook County, Illinois",2675326,82058,3.067214986
0500000US17033,"Crawford County, Illinois",9066,0,0
0500000US17035,"Cumberland County, Illinois",5360,5,0.093283582
0500000US17037,"DeKalb County, Illinois",52613,822,1.56235151
0500000US17039,"De Witt County, Illinois",7985,1,0.012523482
0500000US17041,"Douglas County, Illinois",9902,0,0
0500000US17043,"DuPage County, Illinois",472851,15230,3.220887764
0500000US17045,"Edgar County, Illinois",8867,7,0.078944401
0500000US17047,"Edwards County, Illinois",3237,2,0.061785604
0500000US17049,"Effingham County, Illinois",17179,8,0.046568485
0500000US17051,"Fayette County, Illinois",10096,63,0.624009509
0500000US17053,"Ford County, Illinois",6719,0,0
0500000US17055,"Franklin County, Illinois",19728,42,0.212895377
0500000US17057,"Fulton County, Illinois",16771,1,0.005962674
0500000US17059,"Gallatin County, Illinois",2601,0,0
0500000US17061,"Greene County, Illinois",6541,0,0
0500000US17063,"Grundy County, Illinois",25353,24,0.094663353
0500000US17065,"Hamilton County, Illinois",4104,6,0.14619883
0500000US17067,"Hancock County, Illinois",9008,7,0.077708703
0500000US17069,"Hardin County, Illinois",1971,0,0
0500000US17071,"Henderson County, Illinois",3453,0,0
0500000US17073,"Henry County, Illinois",24731,76,0.307306619
0500000US17075,"Iroquois County, Illinois",14236,8,0.056195561
0500000US17077,"Jackson County, Illinois",29316,586,1.998908446
0500000US17079,"Jasper County, Illinois",4821,0,0
0500000US17081,"Jefferson County, Illinois",18485,26,0.140654585
0500000US17083,"Jersey County, Illinois",11217,0,0
0500000US17085,"Jo Daviess County, Illinois",10724,18,0.167847818
0500000US17087,"Johnson County, Illinois",5554,0,0
0500000US17089,"Kane County, Illinois",266812,1358,0.50897261
0500000US17091,"Kankakee County, Illinois",56175,215,0.382732532
0500000US17093,"Kendall County, Illinois",63937,875,1.368534651
0500000US17095,"Knox County, Illinois",24922,108,0.433352058
0500000US17097,"Lake County, Illinois",351007,9926,2.827863832
0500000US17099,"LaSalle County, Illinois",54492,115,0.211040153
0500000US17101,"Lawrence County, Illinois",7346,0,0
0500000US17103,"Lee County, Illinois",16090,58,0.360472343
0500000US17105,"Livingston County, Illinois",17611,122,0.69274885
0500000US17107,"Logan County, Illinois",14705,85,0.578034682
0500000US17109,"McDonough County, Illinois",15634,55,0.351797365
0500000US17111,"McHenry County, Illinois",154419,926,0.599667139
0500000US17113,"McLean County, Illinois",88706,1157,1.304308615
0500000US17115,"Macon County, Illinois",54943,108,0.196567352
0500000US17117,"Macoupin County, Illinois",22928,125,0.545184927
0500000US17119,"Madison County, Illinois",135731,809,0.596031857
0500000US17121,"Marion County, Illinois",19130,18,0.094093048
0500000US17123,"Marshall County, Illinois",5891,19,0.322525887
0500000US17125,"Mason County, Illinois",6913,0,0
0500000US17127,"Massac County, Illinois",7505,7,0.093271153
0500000US17129,"Menard County, Illinois",6275,10,0.15936255
0500000US17131,"Mercer County, Illinois",7797,6,0.076952674
0500000US17133,"Monroe County, Illinois",17380,141,0.81127733
0500000US17135,"Montgomery County, Illinois",13694,10,0.073024682
0500000US17137,"Morgan County, Illinois",17073,47,0.275288467
0500000US17139,"Moultrie County, Illinois",7442,9,0.120935232
0500000US17141,"Ogle County, Illinois",25715,6,0.023332685
0500000US17143,"Peoria County, Illinois",94153,919,0.976070863
0500000US17145,"Perry County, Illinois",9624,24,0.249376559
0500000US17147,"Piatt County, Illinois",8325,13,0.156156156
0500000US17149,"Pike County, Illinois",7928,0,0
0500000US17151,"Pope County, Illinois",1941,0,0
0500000US17153,"Pulaski County, Illinois",2793,0,0
0500000US17155,"Putnam County, Illinois",2759,4,0.144980065
0500000US17157,"Randolph County, Illinois",14418,0,0
0500000US17159,"Richland County, Illinois",7969,8,0.100389007
0500000US17161,"Rock Island County, Illinois",72975,401,0.549503255
0500000US17163,"St. Clair County, Illinois",135604,555,0.409279962
0500000US17165,"Saline County, Illinois",12187,16,0.131287437
0500000US17167,"Sangamon County, Illinois",102365,732,0.715088165
0500000US17169,"Schuyler County, Illinois",3312,0,0
0500000US17171,"Scott County, Illinois",2568,0,0
0500000US17173,"Shelby County, Illinois",11016,27,0.245098039
0500000US17175,"Stark County, Illinois",2756,4,0.145137881
0500000US17177,"Stephenson County, Illinois",23285,79,0.339274211
0500000US17179,"Tazewell County, Illinois",67656,368,0.543928107
0500000US17181,"Union County, Illinois",8460,8,0.094562648
0500000US17183,"Vermilion County, Illinois",38998,112,0.287194215
0500000US17185,"Wabash County, Illinois",5880,23,0.391156463
0500000US17187,"Warren County, Illinois",8977,18,0.200512421
0500000US17189,"Washington County, Illinois",6990,10,0.143061516
0500000US17191,"Wayne County, Illinois",8292,0,0
0500000US17193,"White County, Illinois",7083,34,0.480022589
0500000US17195,"Whiteside County, Illinois",28311,46,0.162481014
0500000US17197,"Will County, Illinois",347284,3872,1.11493763
0500000US17199,"Williamson County, Illinois",33628,60,0.178422743
0500000US17201,"Winnebago County, Illinois",145780,900,0.617368638
0500000US17203,"Woodford County, Illinois",19345,31,0.160248126
0500000US18001,"Adams County, Indiana",17726,0,0
0500000US18003,"Allen County, Indiana",190487,1021,0.535994582
0500000US18005,"Bartholomew County, Indiana",41311,1227,2.970153228
0500000US18007,"Benton County, Indiana",4345,0,0
0500000US18009,"Blackford County, Indiana",6048,0,0
0500000US18011,"Boone County, Indiana",33127,475,1.433875691
0500000US18013,"Brown County, Indiana",7710,0,0
0500000US18015,"Carroll County, Indiana",9989,0,0
0500000US18017,"Cass County, Indiana",18861,66,0.349928424
0500000US18019,"Clark County, Indiana",59647,131,0.219625463
0500000US18021,"Clay County, Indiana",13309,0,0
0500000US18023,"Clinton County, Indiana",16206,38,0.234481056
0500000US18025,"Crawford County, Indiana",5213,0,0
0500000US18027,"Daviess County, Indiana",16433,0,0
0500000US18029,"Dearborn County, Indiana",24821,18,0.072519238
0500000US18031,"Decatur County, Indiana",13380,0,0
0500000US18033,"DeKalb County, Indiana",21516,18,0.083658673
0500000US18035,"Delaware County, Indiana",59471,738,1.240940963
0500000US18037,"Dubois County, Indiana",21363,0,0
0500000US18039,"Elkhart County, Indiana",103335,386,0.373542362
0500000US18041,"Fayette County, Indiana",11792,0,0
0500000US18043,"Floyd County, Indiana",40001,293,0.732481688
0500000US18045,"Fountain County, Indiana",8176,57,0.697162427
0500000US18047,"Franklin County, Indiana",11544,37,0.320512821
0500000US18049,"Fulton County, Indiana",10193,35,0.343372903
0500000US18051,"Gibson County, Indiana",16733,5,0.029881073
0500000US18053,"Grant County, Indiana",34757,99,0.28483471
0500000US18055,"Greene County, Indiana",16188,21,0.129725723
0500000US18057,"Hamilton County, Indiana",165415,5023,3.036604903
0500000US18059,"Hancock County, Indiana",38125,207,0.54295082
0500000US18061,"Harrison County, Indiana",20078,0,0
0500000US18063,"Hendricks County, Indiana",82032,707,0.861858787
0500000US18065,"Henry County, Indiana",22866,61,0.266771626
0500000US18067,"Howard County, Indiana",42464,0,0
0500000US18069,"Huntington County, Indiana",18440,102,0.553145336
0500000US18071,"Jackson County, Indiana",22183,494,2.226930532
0500000US18073,"Jasper County, Indiana",16716,67,0.400813592
0500000US18075,"Jay County, Indiana",10388,22,0.211782826
0500000US18077,"Jefferson County, Indiana",16869,81,0.480170727
0500000US18079,"Jennings County, Indiana",13746,19,0.138222028
0500000US18081,"Johnson County, Indiana",78223,503,0.643033379
0500000US18083,"Knox County, Indiana",18248,175,0.959009206
0500000US18085,"Kosciusko County, Indiana",39563,56,0.141546394
0500000US18087,"LaGrange County, Indiana",19382,0,0
0500000US18089,"Lake County, Indiana",250778,1060,0.422684606
0500000US18091,"LaPorte County, Indiana",53413,21,0.039316271
0500000US18093,"Lawrence County, Indiana",23063,60,0.260156961
0500000US18095,"Madison County, Indiana",64789,176,0.271651052
